participantId,month,category,amount
638,2022-09,expense,1403
638,2022-09,wage,2887
640,2022-09,expense,1535
640,2022-09,wage,3433
642,2022-09,expense,1231
642,2022-09,wage,2885
644,2022-09,expense,1409
644,2022-09,wage,2857
645,2022-09,expense,1344
645,2022-09,wage,5691
646,2022-09,expense,1814
646,2022-09,wage,3746
648,2022-09,expense,1406
648,2022-09,wage,4708
649,2022-09,expense,1476
649,2022-09,wage,2885
650,2022-09,expense,2125
650,2022-09,wage,5024
651,2022-09,expense,1345
651,2022-09,wage,2884
652,2022-09,expense,1996
652,2022-09,wage,3210
654,2022-09,expense,1955
654,2022-09,wage,3463
656,2022-09,expense,1296
656,2022-09,wage,4701
659,2022-09,expense,1884
659,2022-09,wage,4535
660,2022-09,expense,1696
660,2022-09,wage,4354
661,2022-09,expense,1095
661,2022-09,wage,2827
662,2022-09,expense,1138
662,2022-09,wage,5576
664,2022-09,expense,1336
664,2022-09,wage,2812
665,2022-09,expense,1514
665,2022-09,wage,2672
666,2022-09,expense,1519
666,2022-09,wage,4639
667,2022-09,expense,1668
667,2022-09,wage,2799
669,2022-09,expense,1345
669,2022-09,wage,2785
671,2022-09,expense,1310
671,2022-09,wage,2758
672,2022-09,expense,876
672,2022-09,wage,4295
673,2022-09,expense,841
673,2022-09,wage,2094
674,2022-09,expense,1092
674,2022-09,wage,2070
675,2022-09,expense,1137
675,2022-09,wage,2017
676,2022-09,expense,671
676,2022-09,wage,2758
677,2022-09,expense,1007
677,2022-09,wage,2732
678,2022-09,expense,1393
678,2022-09,wage,2267
679,2022-09,expense,1332
679,2022-09,wage,2107
680,2022-09,expense,1450
680,2022-09,wage,2086
681,2022-09,expense,1063
681,2022-09,wage,2029
682,2022-09,expense,1036
682,2022-09,wage,1993
683,2022-09,expense,940
683,2022-09,wage,5634
684,2022-09,expense,1058
684,2022-09,wage,4633
685,2022-09,expense,1088
685,2022-09,wage,4174
686,2022-09,expense,1432
686,2022-09,wage,2902
687,2022-09,expense,1261
687,2022-09,wage,1760
688,2022-09,expense,1068
688,2022-09,wage,1898
689,2022-09,expense,1011
689,2022-09,wage,4035
690,2022-09,expense,1048
690,2022-09,wage,2022
691,2022-09,expense,1180
691,2022-09,wage,4466
692,2022-09,expense,1117
692,2022-09,wage,4394
693,2022-09,expense,1027
693,2022-09,wage,1946
694,2022-09,expense,1087
694,2022-09,wage,1922
695,2022-09,expense,1073
695,2022-09,wage,4014
696,2022-09,expense,1474
696,2022-09,wage,3927
697,2022-09,expense,1635
697,2022-09,wage,1760
698,2022-09,expense,786
698,2022-09,wage,3905
699,2022-09,expense,522
699,2022-09,wage,2583
700,2022-09,expense,1138
700,2022-09,wage,1873
701,2022-09,expense,1331
701,2022-09,wage,1929
702,2022-09,expense,496
702,2022-09,wage,4585
703,2022-09,expense,1211
703,2022-09,wage,1858
704,2022-09,expense,1539
704,2022-09,wage,1760
705,2022-09,expense,1304
705,2022-09,wage,1778
706,2022-09,expense,1131
706,2022-09,wage,1850
707,2022-09,expense,530
707,2022-09,wage,2714
708,2022-09,expense,1098
708,2022-09,wage,1832
709,2022-09,expense,937
709,2022-09,wage,2696
710,2022-09,expense,778
710,2022-09,wage,4518
711,2022-09,expense,547
711,2022-09,wage,3810
712,2022-09,expense,556
712,2022-09,wage,2692
713,2022-09,expense,548
713,2022-09,wage,4510
714,2022-09,expense,1555
714,2022-09,wage,3733
715,2022-09,expense,1047
715,2022-09,wage,4105
716,2022-09,expense,740
716,2022-09,wage,4506
717,2022-09,expense,569
717,2022-09,wage,2660
718,2022-09,expense,818
718,2022-09,wage,2938
719,2022-09,expense,1332
719,2022-09,wage,1760
720,2022-09,expense,1536
720,2022-09,wage,1877
721,2022-09,expense,596
721,2022-09,wage,4451
722,2022-09,expense,1141
722,2022-09,wage,1823
723,2022-09,expense,574
723,2022-09,wage,2646
724,2022-09,expense,1117
724,2022-09,wage,2035
725,2022-09,expense,1220
725,2022-09,wage,1831
726,2022-09,expense,1150
726,2022-09,wage,1809
727,2022-09,expense,1278
727,2022-09,wage,3434
728,2022-09,expense,1332
728,2022-09,wage,1819
729,2022-09,expense,1186
729,2022-09,wage,1767
730,2022-09,expense,1308
730,2022-09,wage,1760
731,2022-09,expense,1200
731,2022-09,wage,3880
732,2022-09,expense,1072
732,2022-09,wage,5449
733,2022-09,expense,887
733,2022-09,wage,1970
734,2022-09,expense,1221
734,2022-09,wage,3570
735,2022-09,expense,969
735,2022-09,wage,1940
736,2022-09,expense,999
736,2022-09,wage,2661
737,2022-09,expense,1330
737,2022-09,wage,3175
738,2022-09,expense,1430
738,2022-09,wage,2262
739,2022-09,expense,1051
739,2022-09,wage,1760
740,2022-09,expense,1564
740,2022-09,wage,1766
741,2022-09,expense,766
741,2022-09,wage,2651
742,2022-09,expense,1018
742,2022-09,wage,2620
743,2022-09,expense,827
743,2022-09,wage,4451
744,2022-09,expense,1442
744,2022-09,wage,1764
745,2022-09,expense,1047
745,2022-09,wage,2635
746,2022-09,expense,1126
746,2022-09,wage,1760
747,2022-09,expense,998
747,2022-09,wage,2607
748,2022-09,expense,705
748,2022-09,wage,3504
749,2022-09,expense,550
749,2022-09,wage,2602
750,2022-09,expense,574
750,2022-09,wage,4227
751,2022-09,expense,1576
751,2022-09,wage,3863
752,2022-09,expense,730
752,2022-09,wage,3938
753,2022-09,expense,1085
753,2022-09,wage,3562
754,2022-09,expense,582
754,2022-09,wage,4349
755,2022-09,expense,1319
755,2022-09,wage,1760
758,2022-09,expense,1380
758,2022-09,wage,2463
759,2022-09,expense,1567
759,2022-09,wage,2329
763,2022-09,expense,1538
763,2022-09,wage,5265
764,2022-09,expense,1365
764,2022-09,wage,2538
765,2022-09,expense,2290
765,2022-09,wage,5025
766,2022-09,expense,1588
766,2022-09,wage,2493
767,2022-09,expense,1468
767,2022-09,wage,2549
769,2022-09,expense,1365
769,2022-09,wage,5457
770,2022-09,expense,1674
770,2022-09,wage,4191
772,2022-09,expense,1812
772,2022-09,wage,3155
775,2022-09,expense,1773
775,2022-09,wage,2454
776,2022-09,expense,1658
776,2022-09,wage,4297
777,2022-09,expense,1449
777,2022-09,wage,2510
778,2022-09,expense,1791
778,2022-09,wage,2354
779,2022-09,expense,1362
779,2022-09,wage,2507
781,2022-09,expense,1529
781,2022-09,wage,2385
782,2022-09,expense,1555
782,2022-09,wage,3387
783,2022-09,expense,1534
783,2022-09,wage,2451
784,2022-09,expense,1563
784,2022-09,wage,2424
786,2022-09,expense,1090
786,2022-09,wage,2497
787,2022-09,expense,1686
787,2022-09,wage,2483
788,2022-09,expense,1599
788,2022-09,wage,2443
795,2022-09,expense,1675
795,2022-09,wage,2417
796,2022-09,expense,1657
796,2022-09,wage,2439
797,2022-09,expense,1582
797,2022-09,wage,2313
798,2022-09,expense,1747
798,2022-09,wage,3248
800,2022-09,expense,1505
800,2022-09,wage,5392
801,2022-09,expense,1506
801,2022-09,wage,5201
803,2022-09,expense,1495
803,2022-09,wage,2480
804,2022-09,expense,1659
804,2022-09,wage,2394
805,2022-09,expense,1566
805,2022-09,wage,2465
807,2022-09,expense,1284
807,2022-09,wage,2459
809,2022-09,expense,1494
809,2022-09,wage,2392
810,2022-09,expense,1237
810,2022-09,wage,2457
811,2022-09,expense,1363
811,2022-09,wage,5250
812,2022-09,expense,1658
812,2022-09,wage,2392
813,2022-09,expense,1706
813,2022-09,wage,2234
814,2022-09,expense,1775
814,2022-09,wage,4210
815,2022-09,expense,1724
815,2022-09,wage,2345
819,2022-09,expense,1363
819,2022-09,wage,5161
820,2022-09,expense,1118
820,2022-09,wage,4296
821,2022-09,expense,1201
821,2022-09,wage,2452
822,2022-09,expense,1519
822,2022-09,wage,2433
823,2022-09,expense,1346
823,2022-09,wage,5101
826,2022-09,expense,1543
826,2022-09,wage,4950
829,2022-09,expense,1206
829,2022-09,wage,2453
830,2022-09,expense,1380
830,2022-09,wage,4224
833,2022-09,expense,1080
833,2022-09,wage,2437
835,2022-09,expense,1909
835,2022-09,wage,3835
836,2022-09,expense,1595
836,2022-09,wage,2406
837,2022-09,expense,1672
837,2022-09,wage,2400
838,2022-09,expense,1510
838,2022-09,wage,4197
840,2022-09,expense,1597
840,2022-09,wage,4146
841,2022-09,expense,1711
841,2022-09,wage,4846
843,2022-09,expense,1542
843,2022-09,wage,3112
844,2022-09,expense,1623
844,2022-09,wage,4147
845,2022-09,expense,1140
845,2022-09,wage,2383
848,2022-09,expense,1479
848,2022-09,wage,4893
849,2022-09,expense,1614
849,2022-09,wage,3317
850,2022-09,expense,1540
850,2022-09,wage,3978
851,2022-09,expense,2085
851,2022-09,wage,3745
852,2022-09,expense,1461
852,2022-09,wage,2260
854,2022-09,expense,1537
854,2022-09,wage,4176
857,2022-09,expense,1838
857,2022-09,wage,3140
861,2022-09,expense,1315
861,2022-09,wage,3955
863,2022-09,expense,2040
863,2022-09,wage,3821
865,2022-09,expense,1321
865,2022-09,wage,2365
866,2022-09,expense,2128
866,2022-09,wage,3462
868,2022-09,expense,1510
868,2022-09,wage,3871
869,2022-09,expense,1444
869,2022-09,wage,4884
870,2022-09,expense,1931
870,2022-09,wage,3232
871,2022-09,expense,1108
871,2022-09,wage,4884
873,2022-09,expense,1455
873,2022-09,wage,4105
874,2022-09,expense,1996
874,2022-09,wage,3677
877,2022-09,expense,1530
877,2022-09,wage,3953
878,2022-09,expense,1457
878,2022-09,wage,3850
879,2022-09,expense,1468
879,2022-09,wage,3870
880,2022-09,expense,1613
880,2022-09,wage,3910
881,2022-09,expense,1683
881,2022-09,wage,3511
882,2022-09,expense,1280
882,2022-09,wage,4814
888,2022-09,expense,1628
888,2022-09,wage,4814
889,2022-09,expense,1190
889,2022-09,wage,3988
890,2022-09,expense,2293
890,2022-09,wage,4305
891,2022-09,expense,1802
891,2022-09,wage,4565
893,2022-09,expense,1690
893,2022-09,wage,4091
894,2022-09,expense,1612
894,2022-09,wage,3581
895,2022-09,expense,1566
895,2022-09,wage,3499
898,2022-09,expense,1521
898,2022-09,wage,3933
899,2022-09,expense,1513
899,2022-09,wage,3833
903,2022-09,expense,1265
903,2022-09,wage,3904
904,2022-09,expense,1340
904,2022-09,wage,3900
905,2022-09,expense,1590
905,2022-09,wage,3433
906,2022-09,expense,1649
906,2022-09,wage,2439
908,2022-09,expense,1556
908,2022-09,wage,3422
910,2022-09,expense,1585
910,2022-09,wage,3354
912,2022-09,expense,2160
912,2022-09,wage,3631
913,2022-09,expense,1196
913,2022-09,wage,3891
914,2022-09,expense,1511
914,2022-09,wage,4698
915,2022-09,expense,1872
915,2022-09,wage,2775
916,2022-09,expense,1639
916,2022-09,wage,3346
917,2022-09,expense,1697
917,2022-09,wage,3346
918,2022-09,expense,1492
918,2022-09,wage,4119
921,2022-09,expense,1751
921,2022-09,wage,3194
922,2022-09,expense,1381
922,2022-09,wage,3870
926,2022-09,expense,557
926,2022-09,wage,2268
927,2022-09,expense,566
927,2022-09,wage,3824
928,2022-09,expense,1040
928,2022-09,wage,3155
929,2022-09,expense,1447
929,2022-09,wage,1778
930,2022-09,expense,549
930,2022-09,wage,2246
931,2022-09,expense,1525
931,2022-09,wage,1923
932,2022-09,expense,1054
932,2022-09,wage,2038
933,2022-09,expense,1057
933,2022-09,wage,2234
934,2022-09,expense,1213
934,2022-09,wage,4147
935,2022-09,expense,1060
935,2022-09,wage,2012
936,2022-09,expense,932
936,2022-09,wage,3759
937,2022-09,expense,1233
937,2022-09,wage,3759
938,2022-09,expense,1171
938,2022-09,wage,1680
939,2022-09,expense,1574
939,2022-09,wage,1680
940,2022-09,expense,1289
940,2022-09,wage,2789
941,2022-09,expense,1360
941,2022-09,wage,3107
942,2022-09,expense,1479
942,2022-09,wage,1990
943,2022-09,expense,1061
943,2022-09,wage,3256
944,2022-09,expense,1460
944,2022-09,wage,2912
945,2022-09,expense,1428
945,2022-09,wage,2842
946,2022-09,expense,817
946,2022-09,wage,2231
947,2022-09,expense,921
947,2022-09,wage,2231
948,2022-09,expense,1412
948,2022-09,wage,2678
949,2022-09,expense,1157
949,2022-09,wage,2027
950,2022-09,expense,715
950,2022-09,wage,3739
951,2022-09,expense,1756
951,2022-09,wage,2178
952,2022-09,expense,1070
952,2022-09,wage,2229
953,2022-09,expense,1437
953,2022-09,wage,2309
954,2022-09,expense,1114
954,2022-09,wage,3162
955,2022-09,expense,847
955,2022-09,wage,4070
956,2022-09,expense,890
956,2022-09,wage,3900
957,2022-09,expense,1007
957,2022-09,wage,2002
958,2022-09,expense,846
958,2022-09,wage,3757
959,2022-09,expense,1275
959,2022-09,wage,1903
960,2022-09,expense,1593
960,2022-09,wage,1759
961,2022-09,expense,574
961,2022-09,wage,3828
962,2022-09,expense,1314
962,2022-09,wage,1760
963,2022-09,expense,553
963,2022-09,wage,2227
964,2022-09,expense,1229
964,2022-09,wage,1942
965,2022-09,expense,565
965,2022-09,wage,2205
966,2022-09,expense,551
966,2022-09,wage,1760
967,2022-09,expense,1494
967,2022-09,wage,1760
968,2022-09,expense,1427
968,2022-09,wage,1778
969,2022-09,expense,899
969,2022-09,wage,3681
970,2022-09,expense,871
970,2022-09,wage,2179
971,2022-09,expense,1386
971,2022-09,wage,1981
972,2022-09,expense,1109
972,2022-09,wage,1937
973,2022-09,expense,986
973,2022-09,wage,3663
974,2022-09,expense,1149
974,2022-09,wage,2913
975,2022-09,expense,883
975,2022-09,wage,2174
976,2022-09,expense,849
976,2022-09,wage,3625
977,2022-09,expense,1062
977,2022-09,wage,2901
978,2022-09,expense,1140
978,2022-09,wage,1921
979,2022-09,expense,955
979,2022-09,wage,1916
980,2022-09,expense,1203
980,2022-09,wage,1933
981,2022-09,expense,1203
981,2022-09,wage,1834
982,2022-09,expense,964
982,2022-09,wage,3564
983,2022-09,expense,795
983,2022-09,wage,3939
984,2022-09,expense,1383
984,2022-09,wage,1760
985,2022-09,expense,1204
985,2022-09,wage,2182
986,2022-09,expense,1104
986,2022-09,wage,3450
987,2022-09,expense,710
987,2022-09,wage,3483
988,2022-09,expense,1024
988,2022-09,wage,2178
989,2022-09,expense,1186
989,2022-09,wage,1791
990,2022-09,expense,1517
990,2022-09,wage,1760
991,2022-09,expense,1571
991,2022-09,wage,1680
992,2022-09,expense,1140
992,2022-09,wage,3435
993,2022-09,expense,1650
993,2022-09,wage,2090
994,2022-09,expense,1491
994,2022-09,wage,1778
995,2022-09,expense,1081
995,2022-09,wage,1778
996,2022-09,expense,1287
996,2022-09,wage,1760
997,2022-09,expense,1026
997,2022-09,wage,3884
998,2022-09,expense,1065
998,2022-09,wage,2840
999,2022-09,expense,1104
999,2022-09,wage,3397
1000,2022-09,expense,1537
1000,2022-09,wage,2222
1001,2022-09,expense,724
1001,2022-09,wage,3580
1002,2022-09,expense,1015
1002,2022-09,wage,2158
1003,2022-09,expense,1322
1003,2022-09,wage,1760
1004,2022-09,expense,939
1004,2022-09,wage,2152
1005,2022-09,expense,1223
1005,2022-09,wage,2667
1006,2022-09,expense,1145
1006,2022-09,wage,1760
1007,2022-09,expense,1528
1007,2022-09,wage,1760
1008,2022-09,expense,802
1008,2022-09,wage,3614
1009,2022-09,expense,1412
1009,2022-09,wage,1778
1010,2022-09,expense,1035
1010,2022-09,wage,2124
0,2022-10,expense,885
0,2022-10,wage,8637
1,2022-10,expense,1240
1,2022-10,wage,7590
2,2022-10,expense,1275
2,2022-10,wage,6652
3,2022-10,expense,1285
3,2022-10,wage,6429
4,2022-10,expense,1826
4,2022-10,wage,8335
5,2022-10,expense,1266
5,2022-10,wage,1680
6,2022-10,expense,1490
6,2022-10,wage,1790
7,2022-10,expense,1893
7,2022-10,wage,5644
8,2022-10,expense,2050
8,2022-10,wage,3349
9,2022-10,expense,1276
9,2022-10,wage,12040
10,2022-10,expense,1265
10,2022-10,wage,6207
11,2022-10,expense,1286
11,2022-10,wage,6581
12,2022-10,expense,1243
12,2022-10,wage,6280
13,2022-10,expense,2205
13,2022-10,wage,5672
14,2022-10,expense,1958
14,2022-10,wage,6701
15,2022-10,expense,1331
15,2022-10,wage,6199
16,2022-10,expense,1142
16,2022-10,wage,9180
17,2022-10,expense,1454
17,2022-10,wage,16800
18,2022-10,expense,1343
18,2022-10,wage,16800
19,2022-10,expense,1734
19,2022-10,wage,8570
20,2022-10,expense,1396
20,2022-10,wage,5578
21,2022-10,expense,1655
21,2022-10,wage,2410
22,2022-10,expense,1862
22,2022-10,wage,3315
23,2022-10,expense,1596
23,2022-10,wage,5330
24,2022-10,expense,1268
24,2022-10,wage,7623
25,2022-10,expense,1230
25,2022-10,wage,5460
26,2022-10,expense,1460
26,2022-10,wage,5126
27,2022-10,expense,1215
27,2022-10,wage,5851
28,2022-10,expense,1543
28,2022-10,wage,12950
29,2022-10,expense,1111
29,2022-10,wage,4270
30,2022-10,expense,1609
30,2022-10,wage,2032
31,2022-10,expense,1347
31,2022-10,wage,14101
32,2022-10,expense,976
32,2022-10,wage,5695
33,2022-10,expense,1103
33,2022-10,wage,11483
34,2022-10,expense,1989
34,2022-10,wage,3859
35,2022-10,expense,1765
35,2022-10,wage,1836
36,2022-10,expense,1374
36,2022-10,wage,13941
37,2022-10,expense,1203
37,2022-10,wage,5690
38,2022-10,expense,1363
38,2022-10,wage,4727
39,2022-10,expense,1554
39,2022-10,wage,3810
40,2022-10,expense,1553
40,2022-10,wage,2173
41,2022-10,expense,1520
41,2022-10,wage,1838
42,2022-10,expense,1238
42,2022-10,wage,5497
43,2022-10,expense,1583
43,2022-10,wage,11165
45,2022-10,expense,1129
45,2022-10,wage,13695
46,2022-10,expense,1304
46,2022-10,wage,5446
47,2022-10,expense,1222
47,2022-10,wage,5032
48,2022-10,expense,1530
48,2022-10,wage,4882
49,2022-10,expense,1189
49,2022-10,wage,13627
50,2022-10,expense,1446
50,2022-10,wage,5065
51,2022-10,expense,1467
51,2022-10,wage,12619
52,2022-10,expense,2078
52,2022-10,wage,2509
53,2022-10,expense,1183
53,2022-10,wage,4069
54,2022-10,expense,2360
54,2022-10,wage,7838
55,2022-10,expense,1469
55,2022-10,wage,1859
56,2022-10,expense,1804
56,2022-10,wage,3266
57,2022-10,expense,1328
57,2022-10,wage,10799
58,2022-10,expense,1123
58,2022-10,wage,13406
59,2022-10,expense,1243
59,2022-10,wage,10887
60,2022-10,expense,1501
60,2022-10,wage,4703
61,2022-10,expense,1387
61,2022-10,wage,4724
62,2022-10,expense,1408
62,2022-10,wage,7299
63,2022-10,expense,1636
63,2022-10,wage,4660
64,2022-10,expense,1494
64,2022-10,wage,4470
65,2022-10,expense,1314
65,2022-10,wage,4398
66,2022-10,expense,2676
66,2022-10,wage,6495
67,2022-10,expense,1258
67,2022-10,wage,4383
68,2022-10,expense,1381
68,2022-10,wage,4266
69,2022-10,expense,1978
69,2022-10,wage,4065
70,2022-10,expense,1592
70,2022-10,wage,2457
71,2022-10,expense,1602
71,2022-10,wage,2448
72,2022-10,expense,1424
72,2022-10,wage,10270
73,2022-10,expense,1439
73,2022-10,wage,6773
74,2022-10,expense,1647
74,2022-10,wage,1698
75,2022-10,expense,1763
75,2022-10,wage,2692
76,2022-10,expense,1333
76,2022-10,wage,4244
77,2022-10,expense,1531
77,2022-10,wage,4408
78,2022-10,expense,1301
78,2022-10,wage,12591
79,2022-10,expense,1187
79,2022-10,wage,5498
80,2022-10,expense,1436
80,2022-10,wage,4175
81,2022-10,expense,2050
81,2022-10,wage,5315
82,2022-10,expense,2202
82,2022-10,wage,5812
83,2022-10,expense,893
83,2022-10,wage,5913
84,2022-10,expense,1597
84,2022-10,wage,4069
85,2022-10,expense,1515
85,2022-10,wage,4029
86,2022-10,expense,1375
86,2022-10,wage,3952
87,2022-10,expense,1448
87,2022-10,wage,2225
88,2022-10,expense,1407
88,2022-10,wage,1698
89,2022-10,expense,1081
89,2022-10,wage,5277
90,2022-10,expense,1131
90,2022-10,wage,5186
91,2022-10,expense,1555
91,2022-10,wage,1698
92,2022-10,expense,1265
92,2022-10,wage,3885
93,2022-10,expense,1491
93,2022-10,wage,3907
94,2022-10,expense,1339
94,2022-10,wage,6705
95,2022-10,expense,1539
95,2022-10,wage,3552
96,2022-10,expense,1474
96,2022-10,wage,3719
97,2022-10,expense,2205
97,2022-10,wage,5303
98,2022-10,expense,1314
98,2022-10,wage,3670
99,2022-10,expense,1394
99,2022-10,wage,6267
100,2022-10,expense,1473
100,2022-10,wage,3611
101,2022-10,expense,886
101,2022-10,wage,5146
102,2022-10,expense,1360
102,2022-10,wage,10124
103,2022-10,expense,1416
103,2022-10,wage,9687
104,2022-10,expense,1747
104,2022-10,wage,2009
105,2022-10,expense,1792
105,2022-10,wage,2771
106,2022-10,expense,1716
106,2022-10,wage,5016
107,2022-10,expense,1404
107,2022-10,wage,3631
108,2022-10,expense,953
108,2022-10,wage,5120
109,2022-10,expense,1630
109,2022-10,wage,5362
110,2022-10,expense,1276
110,2022-10,wage,5008
111,2022-10,expense,1486
111,2022-10,wage,1680
112,2022-10,expense,1434
112,2022-10,wage,10047
113,2022-10,expense,1998
113,2022-10,wage,5603
114,2022-10,expense,1320
114,2022-10,wage,8825
115,2022-10,expense,1288
115,2022-10,wage,3801
116,2022-10,expense,1314
116,2022-10,wage,12246
117,2022-10,expense,1877
117,2022-10,wage,5420
118,2022-10,expense,1405
118,2022-10,wage,9588
119,2022-10,expense,1701
119,2022-10,wage,8581
120,2022-10,expense,1842
120,2022-10,wage,2937
121,2022-10,expense,1614
121,2022-10,wage,3588
122,2022-10,expense,1241
122,2022-10,wage,5023
123,2022-10,expense,1282
123,2022-10,wage,4961
124,2022-10,expense,1012
124,2022-10,wage,12048
125,2022-10,expense,1221
125,2022-10,wage,11904
126,2022-10,expense,1447
126,2022-10,wage,1849
128,2022-10,expense,1709
128,2022-10,wage,4172
129,2022-10,expense,1777
129,2022-10,wage,3663
130,2022-10,expense,1433
130,2022-10,wage,3480
131,2022-10,expense,1715
